Comune,Nucleo_ID,Popolazione,mean_km,St.Dv_km,mean_min,St.Dv_min,match_ratio
MONTELANICO,5806210001,215.0,7.537,,9.35,,1/1
MONTELANICO,5806210002,1520.0,0.493,,1.0666666666666667,,1/1
MONTELIBRETTI,5806310001,502.0,7.151,0.1727917822120023,11.25,0.8084621890423265,3/3
MONTELIBRETTI,5806310002,3702.0,0.905,0.07295889253545454,2.572222222222222,0.5295001136641713,3/3
MONTELIBRETTI,5806310003,96.0,11.769333333333334,0.20793348295388422,14.983333333333336,0.6064468466220083,3/3
MONTELIBRETTI,5806326603,24.0,1.9766666666666666,0.20761583112405804,5.566666666666667,0.6064468466220083,3/3
MONTELIBRETTI,5806320004,66.0,2.1853333333333333,0.20793348295388436,3.9222222222222225,0.6019259213680821,3/3
MONTORIO ROMANO,5806610001,1871.0,0.6139999999999999,,1.5833333333333333,,1/1
MORICONE,5806710001,2188.0,0.28,,1.1166666666666667,,1/1
MORLUPO,5806810001,200.0,4.599333333333334,0.10404005638855311,7.955555555555555,0.29454924759581275,3/3
MORLUPO,5806810002,6634.0,0.45366666666666666,0.3738667320494474,0.9222222222222222,0.7768049471559292,3/3
MORLUPO,5806820002,130.0,2.6933333333333334,0.9120966688533256,4.333333333333333,1.3195116941926321,3/3
MORLUPO,5806810003,19.0,3.1479999999999997,1.1397526047349047,5.161111111111111,1.8140143737435346,3/3
MORLUPO,5806820015,72.0,2.775333333333333,1.1400361105391938,4.611111111111112,1.8140143737435348,3/3
MORLUPO,5806820008,107.0,2.8393333333333333,0.12776671449690374,5.616666666666666,0.36552853665768853,3/3
MORLUPO,5806820014,157.0,3.4863333333333335,0.9120966688533257,5.322222222222222,1.3275220581274023,3/3
MORLUPO,5806820011,273.0,2.772666666666667,0.12787624225528887,6.033333333333333,0.36552853665768853,3/3
MORLUPO,5806820004,69.0,4.065333333333333,0.9120966688533257,6.516666666666666,1.3195116941926321,3/3
MORLUPO,5806820003,75.0,7.355,0.10369667304209919,11.955555555555556,0.29454924759581225,3/3
MORLUPO,5806826713,43.0,2.2416666666666667,0.10427048160113848,4.572222222222222,0.29454924759581247,3/3
NAZZANO,5806910001,835.0,16.861,,22.416666666666668,,1/1
NAZZANO,5806920005,70.0,14.508,,20.533333333333335,,1/1
NAZZANO,5806920004,133.0,17.16,,22.416666666666668,,1/1
NAZZANO,5806926602,3.0,11.604,,15.366666666666667,,1/1
NEMI,5807010001,143.0,2.992,,4.616666666666666,,1/1
NEMI,5807010002,59.0,5.328,,10.466666666666667,,1/1
NEMI,5807010004,53.0,4.631,,6.583333333333333,,1/1
NEMI,5807010005,315.0,2.583,,4.766666666666667,,1/1
NEMI,5807010003,1187.0,2.592,,6.1,,1/1
NEMI,5807027401,19.0,1.9489999999999998,,3.75,,1/1
NEROLA,5807110001,520.0,4.984,,6.666666666666667,,1/1
NEROLA,5807110002,995.0,0.432,,1.75,,1/1
NEROLA,5807110003,63.0,7.832,,10.75,,1/1
NEROLA,5807126601,30.0,11.257,,17.866666666666667,,1/1
NEROLA,5807126702,27.0,1.913,,3.033333333333333,,1/1
OLEVANO ROMANO,5807310001,5239.0,43.961333333333336,40.17771982496435,47.22222222222223,43.19668625836597,3/3
PALESTRINA,5807410001,2388.0,6.367999999999999,4.8127895237585445,8.966666666666667,6.108486810259241,3/3
PALESTRINA,5807410006,74.0,4.6419999999999995,0.8477340384814096,6.772222222222222,1.6766644576968002,3/3
PALESTRINA,5807410002,522.0,2.3183333333333334,1.3279056191361391,4.894444444444444,2.0880834735691463,3/3
PALESTRINA,5807410004,501.0,5.267333333333333,2.5720642164093284,6.705555555555556,3.5895037313028437,3/3
PALESTRINA,5807420002,213.0,5.062,0.7659118748263404,8.905555555555555,1.3138507159124675,3/3
PALESTRINA,5807420003,144.0,4.732,0.3478462303949836,8.372222222222222,0.5563605279286417,3/3
PALESTRINA,5807410005,140.0,5.1033333333333335,0.3406366588218791,9.777777777777779,1.0199854755683393,3/3
PALESTRINA,5807410003,15382.0,0.8093333333333333,0.006350852961085825,2.8444444444444446,0.2116950987028628,3/3
PALESTRINA,5807420014,152.0,3.923,0.06062177826491069,6.805555555555556,0.22131760318935678,3/3
PALESTRINA,5807420010,113.0,4.429333333333333,0.07505553499465129,6.622222222222223,0.5292377467571572,3/3
PALESTRINA,5807420012,73.0,3.8440000000000007,0.34121400909106897,7.127777777777779,1.0199854755683389,3/3
PALESTRINA,5807420004,105.0,4.051,0.033421549934137006,7.35,0.6211548384528073,3/3
PALESTRINA,5807426608,22.0,5.982666666666667,1.449177122829826,8.872222222222224,2.3335912555861507,3/3
PALESTRINA,5807426715,24.0,3.2700000000000005,0.46245756562089,6.294444444444444,1.0777205024873018,3/3
PALOMBARA SABINA,5807510001,1094.0,5.787333333333333,4.610597069071785,8.65,6.37462417192836,3/3
PALOMBARA SABINA,5807510002,5973.0,0.5856666666666666,0.11800564958226925,1.7277777777777776,0.27504208432192356,3/3
PALOMBARA SABINA,5807520003,360.0,10.809333333333331,2.9023515178787926,13.11111111111111,3.2606378607964515,3/3
PALOMBARA SABINA,5807510003,329.0,3.938,0.2474489846412791,6.238888888888888,0.8770742609718173,3/3
PALOMBARA SABINA,5807520005,45.0,4.248,0.24744898464127885,7.238888888888889,0.8770742609718173,3/3
PALOMBARA SABINA,5807520006,60.0,4.053666666666667,1.2092548669876562,6.1722222222222225,1.4818656909200396,3/3
PALOMBARA SABINA,5807520004,86.0,1.5286666666666664,0.104882473909292,4.0,0.4096068575814836,3/3
PALOMBARA SABINA,5807526601,5.0,3.3449999999999998,0.2474489846412791,7.53888888888889,0.8770742609718167,3/3
PERCILE,5807610001,198.0,0.058,,0.13333333333333333,,1/1
PERCILE,5807626701,8.0,0.687,,1.9166666666666667,,1/1
PISONIANO,5807710001,710.0,0.12200000000000001,,0.7833333333333333,,1/1
POLI,5807810001,1773.0,18.044666666666664,15.217238952363642,20.133333333333336,15.994304541860448,3/3
POLI,5807820001,53.0,17.47533333333333,11.199900416223947,19.961111111111112,11.010617771210828,3/3
POLI,5807826602,23.0,17.842333333333336,11.199900416223947,21.3,11.015254574150038,3/3
PONZANO ROMANO,5808010001,969.0,0.154,,1.2333333333333334,,1/1
RIANO,5808110002,7427.0,1.844,0.761677753383936,4.0055555555555555,1.3199677324900085,3/3
RIANO,5808120002,292.0,4.349333333333333,0.20427024583461298,6.305555555555556,0.3433225456773415,3/3
RIANO,5808120001,207.0,5.704666666666667,0.8639330606785075,8.261111111111111,1.3199677324900085,3/3
RIANO,5808110003,1400.0,1.5636666666666665,1.1615405000831152,3.422222222222222,1.3513710459025323,3/3
RIANO,5808120010,45.0,2.8310000000000004,0.204134759411522,4.405555555555556,0.34332254567734183,3/3
RIANO,5808120006,36.0,4.691000000000001,0.863611602515853,6.927777777777778,1.3199677324900083,3/3
RIANO,5808126612,20.0,5.596666666666667,1.1996209123441177,8.333333333333332,1.3985111130532115,3/3
RIANO,5808126607,39.0,4.839666666666666,0.2046883810413606,7.105555555555557,0.3433225456773415,3/3
RIANO,5808126609,38.0,3.6380000000000003,1.2518849787420567,6.877777777777777,2.031442654681461,3/3
RIANO,5808126608,36.0,2.5966666666666667,0.20468838104136075,4.2444444444444445,0.333888426695927,3/3
RIGNANO FLAMINIO,5808210001,7221.0,1.165,0.07374957626996914,3.7833333333333337,0.33291640592396976,3/3
RIGNANO FLAMINIO,5808220007,51.0,2.806,0.6140285009671783,5.066666666666667,1.5157506391224118,3/3
RIGNANO FLAMINIO,5808210003,1266.0,7.217333333333333,0.07406978691297378,10.649999999999999,0.33291640592396926,3/3
RIGNANO FLAMINIO,5808220005,72.0,6.77,0.0737495762699694,9.127777777777778,0.32758939972901296,3/3
RIGNANO FLAMINIO,5808220006,106.0,1.9376666666666666,0.6146058357462394,4.28888888888889,1.5204470590123353,3/3
RIGNANO FLAMINIO,5808220004,64.0,1.1763333333333332,0.353816807590218,3.0611111111111113,1.0982730551660203,3/3
RIGNANO FLAMINIO,5808220201,7.0,2.5746666666666664,0.6146058357462394,4.699999999999999,1.5157506391224116,3/3
RIGNANO FLAMINIO,5808226702,39.0,5.370000000000001,0.07374957626996913,7.05,0.3329164059239695,3/3
RIOFREDDO,5808310001,698.0,0.144,,0.7999999999999999,,1/1
ROCCA CANTERANO,5808410001,120.0,14.976,,21.55,,1/1
ROCCA CANTERANO,5808410002,60.0,16.612,,23.25,,1/1
ROCCA DI CAVE,5808510001,174.0,1.83,,5.866666666666666,,1/1
ROCCA DI CAVE,5808510002,57.0,6.701,,14.616666666666667,,1/1
ROCCA DI PAPA,5808610001,183.0,7.637,0.08921322771876407,15.427777777777779,1.5829239236767347,3/3
ROCCA DI PAPA,5808610002,16679.0,0.47,0.03642801120017397,2.055555555555556,0.13471506281091272,3/3
ROCCA DI PAPA,5808620003,107.0,14.270333333333333,0.20814017712429608,17.916666666666668,1.1980307916651294,3/3
ROCCA DI PAPA,5808626701,4.0,2.761333333333333,0.20814017712429608,5.344444444444444,1.1931905563252265,3/3
ROCCA DI PAPA,5808626704,142.0,2.7736666666666667,0.7583510620638264,7.5777777777777775,3.1128913557322546,3/3
ROCCA PRIORA,5808810001,1889.0,4.685333333333333,3.383461590344027,6.794444444444445,4.601036517681319,3/3
ROCCA PRIORA,5808810002,9857.0,1.7829999999999997,2.7194799110210365e-16,3.233333333333333,5.438959822042073e-16,3/3
ROCCA PRIORA,5808820001,52.0,2.1403333333333334,0.2863657335180544,4.594444444444444,1.2605480877306827,3/3
ROCCA SANTO STEFANO,5808910001,820.0,0.092,,0.35,,1/1
ROCCA SANTO STEFANO,5808926601,13.0,1.025,,3.0833333333333335,,1/1
ROCCAGIOVINE,5808710001,235.0,0.116,,0.4166666666666667,,1/1
ROIATE,5809010001,627.0,0.727,,1.9,,1/1
ROVIANO,5809210001,1238.0,0.0605,0.0007071067811865482,0.23333333333333334,0.04714045207910316,2/2
SACROFANO,5809310001,57.0,29.554,,35.916666666666664,,1/1
SACROFANO,5809310002,1790.0,32.095,,40.81666666666667,,1/1
SACROFANO,5809320001,399.0,30.053,,37.71666666666667,,1/1
SACROFANO,5809320007,142.0,27.999,,34.18333333333333,,1/1
SACROFANO,5809310003,3247.0,26.951,,33.95,,1/1
SACROFANO,5809320005,62.0,25.118,,30.766666666666666,,1/1
SACROFANO,5809320008,70.0,31.711,,38.583333333333336,,1/1
SACROFANO,5809320009,142.0,31.099999999999998,,37.38333333333333,,1/1
SACROFANO,5809320004,289.0,30.543,,38.21666666666667,,1/1
SACROFANO,5809326611,27.0,30.198,,36.96666666666667,,1/1
SACROFANO,5809326606,26.0,29.422,,36.81666666666667,,1/1
SACROFANO,5809326610,18.0,31.505999999999997,,38.68333333333333,,1/1
SAMBUCI,5809410001,811.0,0.392,,1.3333333333333333,,1/1
SAN CESAREO,5811910001,472.0,4.357333333333334,0.17915728657616262,7.21111111111111,0.6092648879622916,3/3
SAN CESAREO,5811910002,11610.0,0.6839999999999999,0.09526279441628827,2.25,0.31754264805429405,3/3
SAN CESAREO,5811920003,192.0,5.550666666666666,0.17864583211856136,8.56111111111111,0.6092648879622916,3/3
SAN CESAREO,5811920002,80.0,3.1526666666666667,0.20669139636988582,6.0277777777777795,0.7024428275140446,3/3
SAN CESAREO,5811920001,83.0,4.732,0.0,8.73333333333333,0.0,3/3
SAN CESAREO,5811920005,555.0,2.2733333333333334,0.1791572865761629,4.4222222222222225,0.6088087944076926,3/3
SAN CESAREO,5811920006,184.0,6.336333333333333,0.1791572865761631,9.294444444444444,0.6092648879622916,3/3
SAN CESAREO,5811920004,206.0,6.582333333333334,0.17915728657616264,9.177777777777777,0.6092648879622916,3/3
SAN GREGORIO DA SASSOLA,5809510001,1096.0,3.715,,6.9,,1/1
SAN POLO DEI CAVALIERI,5809610001,1739.0,0.188,,0.95,,1/1
SAN POLO DEI CAVALIERI,5809610002,211.0,9.031,,14.283333333333333,,1/1
SAN POLO DEI CAVALIERI,5809620002,318.0,5.243,,7.849999999999999,,1/1
SANT'ANGELO ROMANO,5809810001,353.0,6.45,,7.233333333333333,,1/1
SANT'ANGELO ROMANO,5809810002,1985.0,6.035,,8.75,,1/1
SANT'ANGELO ROMANO,5809820003,150.0,4.595,,6.033333333333333,,1/1
SANT'ANGELO ROMANO,5809820005,25.0,6.636,,8.1,,1/1
SANT'ANGELO ROMANO,5809820004,235.0,6.059,,7.3,,1/1
SANT'ANGELO ROMANO,5809826701,283.0,3.006,,5.066666666666666,,1/1
SANT'ORESTE,5809910001,2511.0,0.949,,3.25,,1/1
SANT'ORESTE,5809920002,200.0,3.7709999999999995,,5.983333333333333,,1/1
SANT'ORESTE,5809926606,18.0,1.612,,3.1166666666666667,,1/1
SANTA MARINELLA,5809710001,15776.0,2.434,1.6827869740403867,4.588888888888889,3.365236219764493,3/3
SANTA MARINELLA,5809710002,1028.0,8.574,0.6024757256520794,10.983333333333333,0.8166666666666662,3/3
SANTA MARINELLA,5809720003,70.0,3.0466666666666664,1.4057988239194588,6.266666666666667,2.879573656714557,3/3
SANTA MARINELLA,5809710003,22.0,10.017,0.6024757256520794,12.277777777777777,0.82028676106004,3/3
SANTA MARINELLA,5809720005,36.0,3.301333333333333,1.7090717753603366,6.844444444444445,3.2619154790694065,3/3
SANTA MARINELLA,5809720008,595.0,4.8839999999999995,2.157835026131516,8.233333333333333,3.79652618996776,3/3
SANTA MARINELLA,5809720009,62.0,3.352,0.6024757256520797,6.888888888888888,0.8261916197787245,3/3
SANTA MARINELLA,5809720006,127.0,3.9403333333333337,2.043160378759664,7.355555555555556,3.928610629915044,3/3
SANTA MARINELLA,5809720004,75.0,9.184000000000001,0.6024757256520802,12.05,0.8166666666666662,3/3
SANTA MARINELLA,5809726607,16.0,9.959333333333333,0.6030425634508181,12.433333333333335,0.816666666666667,3/3
SANTA MARINELLA,5809726701,5.0,10.125333333333334,0.6030425634508171,13.038888888888888,0.8261916197787242,3/3
SARACINESCO,5810110001,88.0,11.469,,16.883333333333333,,1/1
SARACINESCO,5810126701,21.0,11.173,,16.5,,1/1
SEGNI,5810210001,6141.0,1.225,0.053740115370177505,3.5833333333333335,0.25927248643506745,2/2
SEGNI,5810210002,36.0,7.6935,0.054447222151364126,13.066666666666666,0.25927248643506773,2/2
SEGNI,5810220002,183.0,7.477500000000001,0.054447222151364126,10.65,0.25927248643506773,2/2
SEGNI,5810220007,30.0,7.5705,0.054447222151364126,10.95,0.2592724864350665,2/2
SEGNI,5810220005,82.0,10.400500000000001,0.054447222151364126,15.216666666666667,0.25927248643506773,2/2
SEGNI,5810220006,672.0,8.436499999999999,0.054447222151364126,13.0,0.25927248643506773,2/2
SEGNI,5810220004,157.0,6.821,0.053740115370177345,10.183333333333334,0.25927248643506773,2/2
SUBIACO,5810310002,114.0,16.461333333333332,0.4497558596987184,26.955555555555552,0.9430054396763885,3/3
SUBIACO,5810310004,5818.0,3.6293333333333337,0.43763150404573636,7.73888888888889,0.9141379262169078,3/3
SUBIACO,5810320007,72.0,2.487,0.036373066958946265,4.422222222222222,0.12509255832441898,3/3
SUBIACO,5810310005,177.0,3.808666666666667,2.872317589218388,7.377777777777778,5.29237746757157,3/3
SUBIACO,5810310003,145.0,5.873,1.1267479753698255,8.322222222222223,1.1070899458256078,3/3
SUBIACO,5810320008,147.0,3.494,1.5605348442120732,6.777777777777778,2.739035380351049,3/3
SUBIACO,5810320009,39.0,2.9040000000000004,0.03637306695894652,5.3999999999999995,0.11547005383792526,3/3
SUBIACO,5810320010,85.0,4.6466666666666665,2.872317589218388,8.155555555555555,5.301999972058064,3/3
SUBIACO,5810320011,96.0,3.0636666666666668,1.9958998805885366,5.7555555555555555,4.031829379840887,3/3
SUBIACO,5810320012,118.0,3.4456666666666664,0.7834643152903222,6.972222222222221,2.328646085731491,3/3
TOLFA,5810510001,550.0,25.882666666666662,0.038279672586548685,33.03333333333333,0.5033222956847168,3/3
TOLFA,5810510002,4095.0,0.8300000000000001,0.08248636250920513,1.8944444444444444,0.39522614248516474,3/3
TORRITA TIBERINA,5810610002,699.0,0.352,,1.1833333333333333,,1/1
TORRITA TIBERINA,5810620001,101.0,1.214,,2.216666666666667,,1/1
TREVIGNANO ROMANO,5810710001,3657.0,0.646,0.36910973977937783,1.3416666666666668,0.8367430244040812,2/2
TREVIGNANO ROMANO,5810720003,86.0,6.808000000000001,0.36910973977937794,9.283333333333331,0.8485281374238566,2/2
TREVIGNANO ROMANO,5810720002,290.0,1.7699999999999998,0.36910973977937794,4.025,0.8367430244040811,2/2
TREVIGNANO ROMANO,5810720001,585.0,4.992999999999999,0.36910973977937733,7.175,0.8367430244040814,2/2
TREVIGNANO ROMANO,5810720005,143.0,4.196,0.36910973977937767,6.691666666666666,0.8367430244040814,2/2
TREVIGNANO ROMANO,5810720008,58.0,4.3255,0.3684026329981912,7.308333333333334,0.8367430244040814,2/2
TREVIGNANO ROMANO,5810720006,189.0,2.122,0.36910973977937783,4.083333333333333,0.8249579113843056,2/2
TREVIGNANO ROMANO,5810720004,320.0,1.9470000000000003,0.20364675298172585,4.15,0.5421151989096864,2/2
TREVIGNANO ROMANO,5810726607,28.0,7.691000000000001,0.36910973977937794,11.716666666666667,0.8485281374238566,2/2
TREVIGNANO ROMANO,5810726610,13.0,7.433999999999999,0.36910973977937794,10.7,0.8485281374238578,2/2
VALLEPIETRA,5810810001,239.0,0.15,,0.5166666666666667,,1/1
VALLINFREDA,5810910001,194.0,0.483,,1.5,,1/1
VALLINFREDA,5810920001,98.0,1.199,,2.8,,1/1
VALMONTONE,5811010001,14200.0,0.9066666666666666,0.43070330081546077,2.65,1.3567731325956205,3/3
VALMONTONE,5811020003,51.0,2.491,0.576772918920436,5.794444444444444,0.7313103409735259,3/3
VALMONTONE,5811020005,67.0,7.332666666666666,0.12919881320404367,12.511111111111113,0.16777409856157163,3/3
VALMONTONE,5811020004,417.0,3.6330000000000005,0.24212393520674486,7.433333333333334,0.9968004369537122,3/3
VALMONTONE,5811026601,26.0,3.7419999999999995,0.24212393520674486,7.627777777777778,0.9916783379331854,3/3
VALMONTONE,5811026702,13.0,5.288333333333333,0.7967944109576406,7.905555555555556,1.0992842789405863,3/3
VICOVARO,5811210001,35.0,3.931,,6.45,,1/1
VICOVARO,5811210002,3286.0,1.201,,2.5,,1/1
VICOVARO,5811220004,39.0,5.392,,7.3166666666666655,,1/1
VICOVARO,5811226602,11.0,4.895,,6.033333333333332,,1/1
VICOVARO,5811226605,21.0,5.607,,8.933333333333334,,1/1
VIVARO ROMANO,5811310001,165.0,0.177,,0.5833333333333334,,1/1
ZAGAROLO,5811410001,4875.0,7.901,6.519884968310407,9.622222222222222,7.385897472987388,3/3
ZAGAROLO,5811410002,13074.0,3.1196666666666673,0.6757465007925186,5.805555555555555,0.4114113018127475,3/3
ZAGAROLO,5811420001,242.0,10.591999999999999,1.5469243678990896,14.86111111111111,2.923769130065834,3/3
ZAGAROLO,5811426702,19.0,11.818,1.5469243678990903,18.016666666666666,2.9141894241795607,3/3
